MD-MVM Id,Survey station,Latitude,Longitude,County,Municipality,MS_CD C3,Sample date,Sample year,Sample month,Sample day,SeasonType,Season,Max sample depth (m),TOC (mg/l C),DOC (mg/l C),Abs_F 254 (/5cm),Turb_FNU (FNU),C_phyll (µg/l),pH,Cond_25 (mS/m),Alk/Acid (mekv/l),Ca (mekv/l),Mg (mekv/l),Na (mekv/l),K (mekv/l),SO4 (mekv/l),Cl (mekv/l),F (mekv/l),NH4-N (µg/l N),NO2+NO3-N (µg/l N),PO4-P (µg/l P),Tot-P (µg/l P),Si (mg/l),Fe (µg/l),Al (µg/l),Al_s (µg/l),Oxygen (mg/l O2),Secchi depth (m),Secchi depth binoculars (m),Secchi depth no binoculars (m),Water temp (°C),Tot-N (µg/l N),Abs_F 420 (/m),SUVA_254 (/m),TOC:TON (mol/l),TOC:TOP (mol/l)
104,Stor-Arasjön,64.59856517110659,17.600350393764828,Västerbottens län,Vilhelmina,WA36818659,2012-10-08,2012,10,8,2,4,0.5,7.1,,,0.82,5.1,6.74,1.41,0.065,0.065,0.051,0.03,0.006,0.014,0.012,0.0053,6.0,1.0,2.0,7.0,0.97,130.0,,,,3.0,,,6.1,214.0,2.18,,80.01602395871417,14645.708100907497
104,Stor-Arasjön,64.59856517110659,17.600350393764828,Västerbottens län,Vilhelmina,WA36818659,2013-03-10,2013,3,10,2,1,0.5,7.5,,1.556,0.28,0.6,6.49,1.7,0.069,0.07,0.056,0.035,0.0067,0.016,0.013,0.0053,20.0,12.0,2.0,5.0,1.12,76.0,52.0,,,,,,-0.7,269.0,2.44,4.109829333333334,73.82473239193189,25784.69736075264
104,Stor-Arasjön,64.59856517110659,17.600350393764828,Västerbottens län,Vilhelmina,WA36818659,2013-05-29,2013,5,29,2,2,0.5,6.9,,1.431,0.87,5.7,6.49,1.47,0.071,0.062,0.051,0.029,0.006,0.015,0.012,0.0053,6.0,19.0,1.0,7.0,1.26,230.0,52.0,,,,,3.4,9.8,279.0,2.3400000000000003,3.9591449275362316,63.37301043597176,11860.960785946216
104,Stor-Arasjön,64.59856517110659,17.600350393764828,Västerbottens län,Vilhelmina,WA36818659,2013-08-12,2013,8,12,2,3,0.5,7.3,,1.333,0.72,3.5,6.65,1.42,0.067,0.058,0.048,0.029,0.0057,0.014,0.011,0.0053,7.0,1.0,2.0,8.0,1.12,90.0,40.0,,,,,3.5,16.1,284.0,2.0,3.598945205479452,61.7024973484451,12548.552715566286
104,Stor-Arasjön,64.59856517110659,17.600350393764828,Västerbottens län,Vilhelmina,WA36818659,2013-10-08,2013,10,8,2,4,0.5,7.4,,1.338,0.77,6.3,6.63,1.41,0.068,0.062,0.051,0.03,0.006,0.016,0.012,0.0053,3.0,0.5,1.0,7.0,0.92,160.0,44.0,,,,,2.6,7.3,236.0,2.08,3.502054054054054,74.25021687109397,12720.450697971304
104,Stor-Arasjön,64.59856517110659,17.600350393764828,Västerbottens län,Vilhelmina,WA36818659,2014-03-03,2014,3,3,2,1,0.5,8.1,,1.513,0.24,0.5,6.48,1.66,0.074,0.074,0.059,0.036,0.007,0.017,0.014,0.0058,11.0,3.0,0.5,3.9,1.0,100.0,44.0,,,,,,0.0,233.0,2.3000000000000003,3.6798765432098772,86.28392010520037,24571.299837893694
104,Stor-Arasjön,64.59856517110659,17.600350393764828,Västerbottens län,Vilhelmina,WA36818659,2014-06-09,2014,6,9,2,2,0.5,7.1,,1.349,0.85,6.5,6.7,1.5,0.074,0.064,0.051,0.031,0.0064,0.015,0.012,0.0053,11.0,0.5,1.0,7.7,1.1,220.0,46.0,,,,,2.6,15.3,221.0,2.2,3.625830985915493,79.06117880407558,10929.632911125
104,Stor-Arasjön,64.59856517110659,17.600350393764828,Västerbottens län,Vilhelmina,WA36818659,2014-08-09,2014,8,9,2,3,0.5,6.6,,1.173,0.75,2.4,6.73,1.52,0.079,0.067,0.054,0.032,0.0067,0.016,0.012,0.0053,17.0,1.5,1.5,6.0,1.2,97.0,34.0,,,,,,19.3,180.0,1.62,3.4888772727272728,95.3367565799462,15127.02245164155
104,Stor-Arasjön,64.59856517110659,17.600350393764828,Västerbottens län,Vilhelmina,WA36818659,2014-10-08,2014,10,8,2,4,0.5,6.1,,1.129,0.93,3.8,6.79,1.57,0.081,0.072,0.056,0.033,0.0071,0.016,0.013,0.0058,12.0,1.5,1.5,5.7,1.2,180.0,34.0,,,,,3.3,7.1,187.0,1.6,3.541737704918033,82.01991594160685,14979.68132386582
104,Stor-Arasjön,64.59856517110659,17.600350393764828,Västerbottens län,Vilhelmina,WA36818659,2015-02-16,2015,2,16,2,1,0.5,7.4,,1.208,0.58,0.7,6.55,1.97,0.086,0.075,0.061,0.038,0.0097,0.018,0.017,0.0068,56.0,8.0,1.5,7.2,1.4,94.0,35.0,,,,,,-0.7,369.0,1.7000000000000002,3.2089432432432425,56.60057515583394,13389.948103127688
104,Stor-Arasjön,64.59856517110659,17.600350393764828,Västerbottens län,Vilhelmina,WA36818659,2015-06-09,2015,6,9,2,2,0.5,6.4,,1.274,0.72,3.2,6.53,1.48,0.072,0.063,0.05,0.03,0.0061,0.016,0.012,0.005,10.0,22.0,2.0,7.3,1.4,220.0,44.0,,,,,2.55,5.3,228.0,2.04,3.7880312500000004,76.17507081094033,12454.495328967318
104,Stor-Arasjön,64.59856517110659,17.600350393764828,Västerbottens län,Vilhelmina,WA36818659,2015-08-15,2015,8,15,2,3,0.5,6.0,,1.232,0.83,3.2,6.65,1.52,0.07,0.059,0.047,0.028,0.006,0.016,0.012,0.005,4.0,1.5,2.0,6.3,1.3,120.0,37.0,,,,,2.4,14.1,176.0,1.8399999999999999,4.009399999999999,82.09483437835944,14391.45899204799
104,Stor-Arasjön,64.59856517110659,17.600350393764828,Västerbottens län,Vilhelmina,WA36818659,2015-10-12,2015,10,12,2,4,0.5,6.3,,1.152,0.83,1.0,6.74,1.5,0.076,0.064,0.051,0.032,0.0066,0.016,0.013,0.0053,5.0,1.5,2.0,6.4,1.1,120.0,35.0,,,,,,6.1,216.0,1.6400000000000001,3.5645079365079364,70.15287696699664,14767.599397521968
104,Stor-Arasjön,64.59856517110659,17.600350393764828,Västerbottens län,Vilhelmina,WA36818659,2016-03-09,2016,3,9,2,1,0.5,6.8,,1.189,0.1,0.25,6.59,1.69,0.089,0.07,0.054,0.036,0.0072,0.018,0.015,0.0058,20.0,1.5,2.0,4.1,1.2,54.0,31.0,,,,,,-0.3,207.0,1.6800000000000002,3.4746147058823533,85.51729647643299,33397.322295832
104,Stor-Arasjön,64.59856517110659,17.600350393764828,Västerbottens län,Vilhelmina,WA36818659,2016-06-06,2016,6,6,2,2,0.5,6.6,,1.243,0.64,5.0,6.65,1.53,0.08,0.065,0.05,0.032,0.0066,0.0164480533,0.0129,0.0053,17.0,1.5,0.5,6.0,1.2,140.0,36.0,,,,,3.3,12.0,231.0,1.7999999999999998,3.658454545454546,72.45593500075911,12376.654733161267
104,Stor-Arasjön,64.59856517110659,17.600350393764828,Västerbottens län,Vilhelmina,WA36818659,2016-08-10,2016,8,10,2,3,0.5,5.2,,1.049,0.6,1.9,6.78,1.54,0.083,0.07,0.052,0.035,0.0069,0.01582344368,0.013,0.0053,5.0,1.5,0.5,5.1,1.3,74.0,26.0,,,,,3.7,15.2,171.0,1.42,3.9801499999999996,73.7439515297401,11659.16750225337
104,Stor-Arasjön,64.59856517110659,17.600350393764828,Västerbottens län,Vilhelmina,WA36818659,2016-10-10,2016,10,10,2,4,0.5,6.1,,0.985,0.69,3.2,6.82,1.58,0.086,0.065,0.048,0.032,0.0069,0.01582344368,0.014,0.0053,6.0,1.5,0.5,4.8,1.1,90.0,25.0,,,,,4.7,6.8,222.0,1.36,3.1659508196721315,66.34244949122977,14631.316641915455
104,Stor-Arasjön,64.59856517110659,17.600350393764828,Västerbottens län,Vilhelmina,WA36818659,2017-03-21,2017,3,21,2,1,0.5,6.6,,1.101,0.31,0.7,6.63,1.78,0.098,0.08,0.058,0.038,0.0082,0.01894649178,0.015,0.0053,33.0,4.0,0.5,4.2,1.3,60.0,25.0,,,,,,0.0,300.0,1.6,3.3073030303030304,58.5432934892065,18397.730008753235
104,Stor-Arasjön,64.59856517110659,17.600350393764828,Västerbottens län,Vilhelmina,WA36818659,2017-06-14,2017,6,14,2,2,0.5,6.2,,1.074,0.56,3.1,6.68,1.57,0.084,0.07,0.052,0.033,0.0061,0.01540703727,0.012,0.0053,5.0,1.5,0.5,5.2,1.3,140.0,31.0,,,,,,11.4,203.0,1.56,3.3493225806451616,73.60682732940097,13605.542437163098
104,Stor-Arasjön,64.59856517110659,17.600350393764828,Västerbottens län,Vilhelmina,WA36818659,2017-08-17,2017,8,17,2,3,0.5,5.8,,1.164,0.64,8.5,6.73,1.56,0.086,0.065,0.049,0.033,0.0059,0.01603164689,0.013,0.0053,4.0,1.5,0.5,5.9,1.3,86.0,28.0,,,,,3.5,14.1,187.0,1.62,3.9514517241379306,74.54874354156073,11077.869977212247
104,Stor-Arasjön,64.59856517110659,17.600350393764828,Västerbottens län,Vilhelmina,WA36818659,2017-10-15,2017,10,15,2,4,0.5,6.6,,1.191,0.83,2.3,6.66,1.63,0.082,0.07,0.056,0.034,0.0064,0.0164480533,0.014,0.0058,12.0,1.5,0.5,6.7,1.3,160.0,57.0,,,,,3.4,5.83,180.0,1.7199999999999998,3.4810909090909092,92.47379091688474,10979.290489094674
104,Stor-Arasjön,64.59856517110659,17.600350393764828,Västerbottens län,Vilhelmina,WA36818659,2018-03-20,2018,3,20,2,1,0.5,6.9,,1.3,0.32,0.25,6.55,1.78,0.088,0.07,0.055,0.036,0.0064,0.01915469498,0.017,0.0058,25.0,10.0,0.5,4.2,1.3,48.0,71.0,,,,,,,212.0,1.8599999999999999,3.7516753623188412,90.9420601736544,19233.99046369657
104,Stor-Arasjön,64.59856517110659,17.600350393764828,Västerbottens län,Vilhelmina,WA36818659,2018-05-30,2018,5,30,2,2,0.5,6.8,,1.276,0.59,3.5,6.7,1.6,0.076,0.07,0.051,0.033,0.0064,0.01582344368,0.013,0.004,12.0,1.5,0.5,5.8,1.5,140.0,49.0,,,,,3.2,12.2,188.0,1.98,3.6479117647058823,90.9080716124832,13232.901287027771
104,Stor-Arasjön,64.59856517110659,17.600350393764828,Västerbottens län,Vilhelmina,WA36818659,2018-08-30,2018,8,30,2,3,0.5,5.9,,1.003,0.47,2.5,6.76,1.61,0.087,0.07,0.053,0.034,0.0064,0.01603164689,0.013,0.0053,21.0,1.0,0.5,5.5,1.4,70.0,27.0,,,,,3.6,13.0,189.0,1.3800000000000001,3.3564237288135588,82.41846171947174,12170.37715427525
104,Stor-Arasjön,64.59856517110659,17.600350393764828,Västerbottens län,Vilhelmina,WA36818659,2018-10-08,2018,10,8,2,4,0.5,5.7,,1.016,0.7,3.1,6.66,1.6,0.088,0.075,0.053,0.035,0.0066,0.01499063086,0.013,0.0063,6.0,0.5,0.5,5.8,1.3,68.0,28.0,,,,,3.7,4.19,168.0,1.34,3.5220982456140346,82.33628977358991,11092.284902361514
104,Stor-Arasjön,64.59856517110659,17.600350393764828,Västerbottens län,Vilhelmina,WA36818659,2019-02-25,2019,2,25,2,1,0.5,6.2,,1.077,0.37,0.8,6.39,1.85,0.106,0.085,0.065,0.043,0.0079,0.01853008536,0.02,0.0063,7.0,5.0,0.5,3.7,1.5,40.0,30.0,,,,,,0.2,213.0,1.44,3.4643225806451605,71.95891328471289,19983.140454583296
104,Stor-Arasjön,64.59856517110659,17.600350393764828,Västerbottens län,Vilhelmina,WA36818659,2019-05-26,2019,5,26,2,2,0.5,6.1,,1.19,0.61,2.2,6.24,1.58,0.081,0.07,0.053,0.035,0.0069,0.01519883406,0.013,0.0053,4.0,19.0,0.5,6.0,1.4,130.0,45.0,,,,,3.4,3.61,221.0,1.7799999999999998,3.795262295081967,71.87098694883227,11439.029374588445
104,Stor-Arasjön,64.59856517110659,17.600350393764828,Västerbottens län,Vilhelmina,WA36818659,2019-08-25,2019,8,25,2,3,0.5,6.0,,1.068,0.83,2.9,6.81,1.58,0.086,0.07,0.05,0.033,0.0061,0.01478242765,0.013,0.0053,7.0,0.5,0.5,6.5,1.2,70.0,30.0,,,,,3.9,14.38,192.0,1.46,3.51715,75.86541605154623,10313.878944301057
104,Stor-Arasjön,64.59856517110659,17.600350393764828,Västerbottens län,Vilhelmina,WA36818659,2019-10-12,2019,10,12,2,4,0.5,5.9,,1.048,0.82,3.0,6.83,1.69,0.088,0.07,0.056,0.037,0.0077,0.01519883406,0.013,0.0053,8.0,0.5,0.5,5.5,1.3,71.0,27.0,,,,,3.4,4.8,208.0,1.44,3.507859322033898,68.99189527394377,12170.37715427525
104,Stor-Arasjön,64.59856517110659,17.600350393764828,Västerbottens län,Vilhelmina,WA36818659,2020-02-25,2020,2,25,2,1,0.5,6.1,,1.018,0.42,0.25,6.23,2.3,0.122,0.09,0.064,0.052,0.011,0.01790547574,0.02,0.0063,14.0,16.0,0.5,9.8,1.5,40.0,28.0,,,,,,0.1,208.0,1.32,3.327672131147541,79.94637874083588,6765.017372068435
104,Stor-Arasjön,64.59856517110659,17.600350393764828,Västerbottens län,Vilhelmina,WA36818659,2020-06-08,2020,6,8,2,2,0.5,6.3,,1.202,0.88,3.6,6.42,1.6,0.083,0.07,0.051,0.034,0.0061,0.01499063086,0.012,0.0058,17.0,11.0,0.5,6.2,1.5,200.0,45.0,,,,,3.1,8.2,209.0,1.8599999999999999,3.64031746031746,81.19904820213146,11399.55041212222
104,Stor-Arasjön,64.59856517110659,17.600350393764828,Västerbottens län,Vilhelmina,WA36818659,2020-08-29,2020,8,29,2,3,0.5,6.5,,1.187,0.71,1.9,6.79,1.61,0.079,0.07,0.052,0.034,0.0072,0.01353320841,0.012,0.0058,9.0,0.5,0.5,5.3,1.5,97.0,38.0,,,,,3.3,,183.0,1.7399999999999998,3.585629230769231,87.39827108531877,13966.711070407682
104,Stor-Arasjön,64.59856517110659,17.600350393764828,Västerbottens län,Vilhelmina,WA36818659,2020-10-15,2020,10,15,2,4,0.5,6.3,,1.256,0.62,,6.69,1.56,0.075,0.07,0.052,0.033,0.0061,0.01415781803,0.013,0.0063,9.0,3.0,0.5,2.9,1.5,100.0,37.0,,,,,3.0,6.99,160.0,1.8399999999999999,3.9153968253968254,99.30424138233647,27073.932228790276
104,Stor-Arasjön,64.59856517110659,17.600350393764828,Västerbottens län,Vilhelmina,WA36818659,2021-03-22,2021,3,22,2,1,0.5,10.6,10.0,1.762,2.4,0.8,6.07,2.27,0.094,0.085,0.062,0.07,0.016,0.01769727254,0.051,0.0063,36.0,32.0,0.5,43.6,1.9,280.0,91.0,,,,,,0.12,522.0,2.74,3.1709056603773584,54.46769242731608,2536.5920373455037
104,Stor-Arasjön,64.59856517110659,17.600350393764828,Västerbottens län,Vilhelmina,WA36818659,2021-05-30,2021,5,30,2,2,0.5,7.0,6.8,1.389,0.76,1.0,6.41,1.48,0.07,0.07,0.051,0.034,0.0059,0.01374141162,0.012,0.0053,8.0,12.0,0.5,7.1,1.7,170.0,53.0,,,,,,6.38,199.0,2.24,3.838557142857143,91.22922237483426,10938.962516682941
104,Stor-Arasjön,64.59856517110659,17.600350393764828,Västerbottens län,Vilhelmina,WA36818659,2021-08-29,2021,8,29,2,3,0.5,6.7,6.5,1.204,0.66,3.1,6.65,1.52,0.076,0.07,0.053,0.036,0.0069,0.01374141162,0.012,0.0058,14.0,1.0,0.5,8.0,1.6,120.0,46.0,,,,,3.7,13.5,204.0,1.7999999999999998,3.5069253731343277,82.69932456095141,9213.731856908946
104,Stor-Arasjön,64.59856517110659,17.600350393764828,Västerbottens län,Vilhelmina,WA36818659,2021-10-30,2021,10,30,2,4,0.5,7.1,7.0,1.354,0.76,3.0,6.55,1.49,0.07,0.07,0.049,0.034,0.0061,0.01353320841,0.012,0.0053,12.0,4.0,0.5,6.8,1.4,120.0,47.0,,,,,4.3,2.3,186.0,2.08,3.7318873239436625,97.43127623208136,11623.577857863096
104,Stor-Arasjön,64.59856517110659,17.600350393764828,Västerbottens län,Vilhelmina,WA36818659,2022-02-28,2022,2,28,2,1,0.5,8.5,,1.671,0.36,0.6,6.36,1.9,0.089,0.085,0.064,0.043,0.0077,0.01582344368,0.017,0.0068,14.0,13.0,0.5,6.0,1.8,95.0,61.0,,,,,,0.2,389.0,2.68,3.8823117647058827,54.77713569191409,15939.631095738
104,Stor-Arasjön,64.59856517110659,17.600350393764828,Västerbottens län,Vilhelmina,WA36818659,2022-06-01,2022,6,1,2,2,0.5,7.1,,1.513,0.57,1.4,6.44,1.56,0.074,0.065,0.049,0.033,0.0059,0.01207578597,0.012,0.0053,18.0,10.0,0.5,6.4,1.7,190.0,51.0,,,,,3.4,7.22,214.0,2.5,4.115394366197183,89.05009117985932,12411.617034667373
105,Öjsjön,58.171908050087026,16.211824195311355,Östergötlands län,Åtvidaberg,WA72743278,2001-03-01,2001,3,1,1,1,0.5,6.5,,,,7.8,6.38,5.24,0.114,0.214,0.107,0.14,0.017,0.165,0.116,0.0058,40.0,76.0,2.0,8.0,0.42,42.0,,45.0,,,,,4.0,485.0,1.0,,41.093767027920876,11173.368856326144
105,Öjsjön,58.171908050087026,16.211824195311355,Östergötlands län,Åtvidaberg,WA72743278,2001-05-10,2001,5,10,1,2,0.5,6.8,,,,3.3,6.51,4.58,0.102,0.192,0.101,0.134,0.017,0.145,0.104,0.0058,18.0,44.0,1.0,11.0,0.34,48.0,,70.0,,3.6,,,13.5,359.0,1.42,,53.412318169623966,7013.437682124718
105,Öjsjön,58.171908050087026,16.211824195311355,Östergötlands län,Åtvidaberg,WA72743278,2001-08-15,2001,8,15,1,3,0.5,6.9,,,,7.0,7.08,4.81,0.107,0.194,0.107,0.137,0.016,0.15,0.104,0.0063,6.0,2.0,1.0,32.0,0.34,16.0,,30.0,,3.2,,,18.5,300.0,0.8799999999999999,,55.12583784498913,2295.6698295379774
105,Öjsjön,58.171908050087026,16.211824195311355,Östergötlands län,Åtvidaberg,WA72743278,2001-10-24,2001,10,24,1,4,0.5,6.5,,,,4.4,6.7,4.68,0.11,0.197,0.104,0.14,0.016,0.144,0.105,0.0063,9.0,4.0,1.0,6.0,0.23,34.0,,35.0,,3.8,,,10.0,378.0,1.04,,41.544109680281665,13408.042627591372
105,Öjsjön,58.171908050087026,16.211824195311355,Östergötlands län,Åtvidaberg,WA72743278,2002-02-13,2002,2,13,1,1,0.5,6.3,,,,2.6,6.54,4.59,0.098,0.189,0.095,0.131,0.015,0.143,0.104,0.0053,24.0,58.0,2.0,6.0,0.5,65.0,,55.0,,,,,2.0,466.0,1.12,,38.27350969944218,16244.359337274165
105,Öjsjön,58.171908050087026,16.211824195311355,Östergötlands län,Åtvidaberg,WA72743278,2002-04-18,2002,4,18,1,2,0.5,12.8,,,,3.1,6.87,4.64,0.101,0.198,0.099,0.132,0.016,0.142,0.103,0.0053,4.0,29.0,1.0,9.0,0.58,52.0,,50.0,,5.0,,,7.0,376.0,1.06,,87.0572237839318,16502.206310881695
105,Öjsjön,58.171908050087026,16.211824195311355,Östergötlands län,Åtvidaberg,WA72743278,2002-08-20,2002,8,20,1,3,0.5,7.6,,,,2.2,6.99,4.78,0.107,0.192,0.093,0.133,0.015,0.14,0.101,0.0058,14.0,5.0,2.0,7.0,0.12,16.0,,30.0,,5.0,,,24.0,360.0,1.04,,51.99339510629431,15677.095995337606
105,Öjsjön,58.171908050087026,16.211824195311355,Östergötlands län,Åtvidaberg,WA72743278,2002-10-30,2002,10,30,1,4,0.5,7.7,,,,3.3,6.71,4.52,0.114,0.2,0.093,0.132,0.016,0.138,0.098,0.0053,9.0,15.0,1.0,7.0,0.43,83.0,,30.0,,5.4,,,5.5,297.0,1.18,,65.79865892162952,13236.144645186356
105,Öjsjön,58.171908050087026,16.211824195311355,Östergötlands län,Åtvidaberg,WA72743278,2003-02-05,2003,2,5,1,1,0.5,6.8,,,,2.3,6.7,4.71,0.115,0.196,0.095,0.132,0.016,0.151,0.107,0.004,22.0,22.0,2.0,4.0,0.5,27.0,,30.0,,,,,1.0,269.0,0.64,,70.50425998390364,35067.18841062359
105,Öjsjön,58.171908050087026,16.211824195311355,Östergötlands län,Åtvidaberg,WA72743278,2003-04-22,2003,4,22,1,2,0.5,5.3,,,,5.0,6.76,4.52,0.109,0.19,0.092,0.141,0.015,0.146,0.105,0.0053,5.0,35.0,1.0,7.0,0.24,36.0,,28.0,,5.0,,,0.6,371.0,0.8200000000000001,,37.35397637764577,9110.593067465934
105,Öjsjön,58.171908050087026,16.211824195311355,Östergötlands län,Åtvidaberg,WA72743278,2003-08-26,2003,8,26,1,3,0.5,7.6,,,,2.9,7.24,4.69,0.114,0.193,0.092,0.143,0.016,0.141,0.109,0.0058,5.0,3.0,1.0,5.0,0.1,12.0,,22.0,,5.1,,,18.5,442.0,1.1,,40.851953297802666,19596.369994172008
105,Öjsjön,58.171908050087026,16.211824195311355,Östergötlands län,Åtvidaberg,WA72743278,2003-10-20,2003,10,20,1,4,0.5,6.0,,,,3.9,6.63,4.62,0.119,0.198,0.093,0.145,0.017,0.142,0.101,0.0063,6.0,2.0,1.0,7.0,0.4,70.0,,18.0,,3.9,,,8.0,351.0,0.72,,40.80807364871803,10313.878944301057
105,Öjsjön,58.171908050087026,16.211824195311355,Östergötlands län,Åtvidaberg,WA72743278,2004-02-09,2004,2,9,1,1,0.5,7.0,,,,0.9,6.79,4.92,0.123,0.193,0.095,0.142,0.017,0.154,0.108,0.0058,33.0,43.0,1.0,5.0,0.33,27.0,,,,,,,1.2,464.0,0.7000000000000001,,42.087708260554976,18049.288152526853
105,Öjsjön,58.171908050087026,16.211824195311355,Östergötlands län,Åtvidaberg,WA72743278,2004-04-21,2004,4,21,1,2,0.5,6.0,,,,7.1,6.8,4.6,0.113,0.175,0.091,0.154,0.02,0.141,0.102,0.0058,8.0,28.0,2.0,6.0,0.46,60.0,,,,4.5,,,9.0,349.0,0.68,,44.71939061185394,15470.818416451586
105,Öjsjön,58.171908050087026,16.211824195311355,Östergötlands län,Åtvidaberg,WA72743278,2004-08-24,2004,8,24,1,3,0.5,5.1,,,,3.1,7.03,4.58,0.118,0.183,0.09,0.142,0.017,0.136,0.1,0.0058,4.0,3.0,1.0,9.0,0.27,18.0,,,,5.9,,,19.3,306.0,0.43999999999999995,,39.791283853791775,6575.097826991924
105,Öjsjön,58.171908050087026,16.211824195311355,Östergötlands län,Åtvidaberg,WA72743278,2004-10-19,2004,10,19,1,4,0.5,5.8,,,,3.0,6.62,4.65,0.122,0.18,0.088,0.142,0.016,0.138,0.1,0.0063,10.0,3.0,1.0,6.0,0.21,54.0,,,,5.0,,,8.0,267.0,0.52,,53.2700667432806,11964.099575389224
105,Öjsjön,58.171908050087026,16.211824195311355,Östergötlands län,Åtvidaberg,WA72743278,2005-02-14,2005,2,14,1,1,0.5,6.0,,,,2.4,6.59,4.65,0.114,0.187,0.093,0.14,0.016,0.142,0.102,0.0058,18.0,32.0,1.0,9.0,0.09,51.0,,,,,,,1.3,257.0,0.64,,67.61917517637818,7735.409208225793
105,Öjsjön,58.171908050087026,16.211824195311355,Östergötlands län,Åtvidaberg,WA72743278,2005-04-27,2005,4,27,1,2,0.5,6.1,,,,3.2,6.73,4.48,0.11,0.18,0.089,0.133,0.016,0.13,0.098,0.0058,16.0,9.0,1.0,7.0,0.25,27.0,,,,5.5,,,8.7,367.0,0.76,,41.60951875985025,10485.776926706074
105,Öjsjön,58.171908050087026,16.211824195311355,Östergötlands län,Åtvidaberg,WA72743278,2005-08-24,2005,8,24,1,3,0.5,5.6,,,,2.3,6.99,4.34,0.112,0.182,0.088,0.135,0.015,0.127,0.091,0.0058,9.0,2.0,2.0,6.0,0.12,15.0,,,,4.0,,,20.6,424.0,0.9199999999999999,,31.632020929966743,14439.430522021481
105,Öjsjön,58.171908050087026,16.211824195311355,Östergötlands län,Åtvidaberg,WA72743278,2005-10-18,2005,10,18,1,4,0.5,6.4,,,,3.9,6.77,4.43,0.118,0.19,0.09,0.134,0.016,0.134,0.106,0.0058,6.0,19.0,2.0,6.0,0.24,19.0,,,,5.0,,,11.0,305.0,0.8999999999999999,,53.32254956765823,16502.206310881695
105,Öjsjön,58.171908050087026,16.211824195311355,Östergötlands län,Åtvidaberg,WA72743278,2006-02-13,2006,2,13,1,1,0.5,5.6,,,,1.0,6.77,4.63,0.12,0.192,0.09,0.136,0.016,0.137,0.094,0.0058,20.0,58.0,1.0,8.0,0.36,59.0,,,,,,,0.1,312.0,0.7000000000000001,,55.82916514562507,8251.103155440847
105,Öjsjön,58.171908050087026,16.211824195311355,Östergötlands län,Åtvidaberg,WA72743278,2006-05-04,2006,5,4,1,2,0.5,5.6,,,,5.0,6.85,4.41,0.112,0.168,0.078,0.135,0.016,0.129,0.097,0.0058,7.0,67.0,1.0,6.0,1.14,38.0,,,,6.0,,,8.2,430.0,0.74,,36.696698438416476,11551.544417617182
105,Öjsjön,58.171908050087026,16.211824195311355,Östergötlands län,Åtvidaberg,WA72743278,2006-08-23,2006,8,23,1,3,0.5,6.9,,,,3.3,7.07,4.39,0.121,0.19,0.085,0.132,0.017,0.134,0.092,0.0063,6.0,4.0,1.0,4.0,0.27,20.0,,,,4.5,,,20.8,383.0,0.62,,43.15481139607728,23721.92157189243
105,Öjsjön,58.171908050087026,16.211824195311355,Östergötlands län,Åtvidaberg,WA72743278,2006-10-25,2006,10,25,1,4,0.5,6.5,,,,2.9,6.63,4.43,0.12,0.187,0.086,0.134,0.016,0.126,0.098,0.0058,16.0,3.0,1.0,6.0,0.19,17.0,,,,4.5,,,11.8,595.0,0.52,,26.325694502261815,13408.042627591372
105,Öjsjön,58.171908050087026,16.211824195311355,Östergötlands län,Åtvidaberg,WA72743278,2007-02-12,2007,2,12,1,1,0.5,6.5,,,,3.2,6.84,4.55,0.113,0.186,0.083,0.128,0.015,0.131,0.098,0.0058,10.0,51.0,1.0,7.0,0.49,38.0,,,,,,,1.0,340.0,0.9199999999999999,,54.34982090789536,11173.368856326144
105,Öjsjön,58.171908050087026,16.211824195311355,Östergötlands län,Åtvidaberg,WA72743278,2007-05-14,2007,5,14,1,2,0.5,6.6,,,,3.4,7.07,4.36,0.111,0.185,0.083,0.131,0.016,0.128,0.098,0.0053,5.0,3.0,1.0,5.0,0.39,25.0,,,,4.5,,,12.8,283.0,1.04,,55.98867704604112,17017.900258096743
105,Öjsjön,58.171908050087026,16.211824195311355,Östergötlands län,Åtvidaberg,WA72743278,2007-08-08,2007,8,8,1,3,0.5,6.4,,,,2.2,7.08,4.44,0.112,0.184,0.082,0.133,0.015,0.128,0.1,0.0058,4.0,1.0,1.0,3.0,0.02,30.0,,,,5.0,,,,282.0,0.8400000000000001,,53.900050104492074,33004.41262176339
105,Öjsjön,58.171908050087026,16.211824195311355,Östergötlands län,Åtvidaberg,WA72743278,2007-10-23,2007,10,23,1,4,0.5,6.6,,,,3.6,6.74,4.5,0.125,0.189,0.086,0.142,0.017,0.12,0.101,0.0058,7.0,4.0,1.0,2.0,0.07,69.0,,,,4.1,,,9.0,291.0,0.94,,54.98887924164754,68071.60103238697
105,Öjsjön,58.171908050087026,16.211824195311355,Östergötlands län,Åtvidaberg,WA72743278,2008-02-18,2008,2,18,1,1,0.5,6.4,,,,1.9,6.76,4.49,0.117,0.183,0.087,0.12,0.015,0.129,0.104,0.0058,14.0,42.0,1.0,5.0,0.4,39.0,,,,6.0,,,2.0,312.0,0.8400000000000001,,58.321538589626186,16502.206310881695
