,SUBID,AROID,Sj�-id,Medeldjup,Maxdjup,Omsättningstid,wrt
8183,41984,750312-157338,750483-157414,11.5,,0.574,1.7421602787456447
8184,41990,751485-173810,751511-174142,3.19,,0.191,5.2356020942408374
8185,41991,751486-173365,751517-173336,3.8,,0.0905,11.049723756906078
8186,41994,752709-168283,752558-168274,3.9,,0.0733,13.64256480218281
8187,41998,752987-168380,752874-168397,3.85,,0.163,6.134969325153374
8188,42000,753293-168585,753326-168710,5.31,,0.134,7.462686567164178
8189,42004,753508-158513,753473-158387,5.46,,0.027,37.03703703703704
8190,42009,753683-167142,753762-167100,11.1,,2.22,0.4504504504504504
8191,42010,753687-167855,753839-168103,5.19,,0.0585,17.094017094017094
8192,42021,758384-160242,758203-160308,5.52,,0.16,6.25
8193,42023,758686-160710,758512-161077,5.58,,0.155,6.451612903225807
8194,42025,759919-168394,759956-168606,5.39,,0.164,6.097560975609756
8195,42041,763784-720700,763434-169507,6.64,,1.44,0.6944444444444444
8196,42043,763936-169311,763844-169448,6.13,,0.35,2.857142857142857
8197,42046,764138-714355,763434-169507,0.684,,0.564,1.773049645390071
8198,42169,707192-172099,707079-172076,3.09,,0.788,1.2690355329949239
8199,50296,,654626-163283,5.34,,0.123,8.130081300813009
8200,50311,,657129-165329,3.67,4.9,0.0409,24.449877750611247
8201,50315,,656857-166554,5.35,,0.0537,18.6219739292365
8202,50316,,657509-165196,5.36,,0.31,3.2258064516129035
8203,50355,,659224-167826,5.25,,0.205,4.878048780487805
8204,50375,,663352-168912,5.36,,0.0666,15.015015015015013
8205,50441,,690104-159970,5.31,,0.0135,74.07407407407408
8206,50472,,699408-164377,6.02,14.5,0.267,3.745318352059925
8207,60004,643149-745109,643223-169746,5.2,,6.68,0.14970059880239522
8208,60006,643174-749043,643221-170185,5.24,,2.89,0.3460207612456747
8209,60022,749366-819581,749350-178461,5.15,,1.18,0.8474576271186441
8210,60027,753730-717578,753539-168542,5.17,,1.88,0.5319148936170213
8211,60030,754440-830920,754029-180146,5.43,,0.0133,75.18796992481204
8212,60035,758118-628947,758457-159595,5.39,,0.0659,15.174506828528072
8213,60037,759503-630154,759748-160013,5.69,,0.184,5.434782608695652
8214,60040,760133-631228,760276-160273,5.59,,0.466,2.1459227467811157
8215,60042,760951-634168,760946-160044,5.33,,0.381,2.6246719160104988
8216,60045,760933-797720,761248-176650,5.97,,0.0568,17.6056338028169
8217,60046,760551-716250,760521-168445,5.62,,3.2,0.3125
8218,60047,761057-710367,761009-168268,6.43,,3.11,0.3215434083601286
8219,60048,761682-708083,761488-167932,6.4,,1.1,0.9090909090909091
8220,60049,762317-765303,762461-173931,5.43,,0.117,8.547008547008547
8221,60050,762415-713226,762153-168179,6.23,,0.628,1.5923566878980893
8222,60057,757762-628115,757795-159781,5.4,,0.128,7.8125
8223,60058,758967-627513,759118-159518,5.55,,0.119,8.403361344537815
8224,60060,759713-797134,759631-176082,6.61,,0.0437,22.88329519450801
8225,60062,759604-707971,759250-167458,5.27,,1.16,0.8620689655172414
8226,60066,763059-713637,762889-168421,6.1,,0.461,2.1691973969631237
8227,60067,764780-721468,764998-168780,5.52,,0.428,2.336448598130841
8228,60069,759563-794711,759567-176155,6.21,,0.0414,24.154589371980677
8229,60071,759802-639048,759954-160537,5.22,,1.26,0.7936507936507936
8230,60078,753114-811230,753064-177748,5.15,,1.64,0.6097560975609756
8231,60079,753269-807573,753127-177390,5.11,,4.14,0.24154589371980678
8232,60083,763851-714060,763806-168299,5.78,,1.77,0.5649717514124294
8233,60085,762989-725442,762863-169310,5.91,,0.905,1.1049723756906078
8234,60086,762090-715643,761938-168522,6.38,,0.43,2.3255813953488373
8235,60089,756891-708838,756383-167908,12.0,,0.0574,17.421602787456447
8236,60090,760141-713984,760143-168319,5.23,,0.416,2.4038461538461537
8237,60099,760581-629840,760524-159861,5.32,,0.339,2.949852507374631
8238,60114,765067-744149,764971-171223,5.19,,5.87,0.17035775127768313
8239,60116,754990-723745,754725-169142,12.1,,0.00776,128.86597938144328
8240,60118,751467-753523,751478-171847,5.12,,2.21,0.45248868778280543
8241,60120,761879-778770,761948-174600,5.3,,1.02,0.9803921568627451
8242,60123,759602-793239,759514-176118,6.36,,0.0468,21.367521367521366
8243,60124,758610-676859,757277-167340,53.3,,8.38,0.11933174224343675
8244,60125,765537-713867,765597-168368,5.65,,0.131,7.633587786259541
8245,60136,739531-912631,739399-187739,5.59,,0.668,1.497005988023952
8246,60138,740333-907005,740045-187255,5.96,,0.366,2.73224043715847
8247,60139,740507-910977,740212-187547,5.33,,2.73,0.3663003663003663
8248,60141,740955-907105,740543-187261,5.7,,1.05,0.9523809523809523
8249,60143,740904-909748,740604-187435,5.55,,1.29,0.7751937984496123
8250,60147,741515-902472,741259-186699,5.64,,3.95,0.2531645569620253
8251,60149,740665-904861,740383-186983,5.77,,0.175,5.714285714285714
8252,60165,768516-752783,768617-754944,5.95,,0.0436,22.93577981651376
8253,60170,768833-746427,768759-171530,5.64,,0.0691,14.471780028943561
8254,60173,769013-745077,768825-171425,5.62,,0.1,10.0
8255,60174,769410-747286,768886-171675,5.73,,0.295,3.3898305084745766
8256,60185,757426-629152,757470-159642,5.25,,0.789,1.2674271229404308
8257,60208,738123-903216,737733-186802,5.46,,0.901,1.1098779134295227
8258,60230,738467-893007,738173-185709,5.18,,1.19,0.8403361344537815
8259,60234,738945-898255,738765-186204,7.41,,0.0288,34.72222222222222
8260,60235,738380-903220,738056-186690,5.42,,2.5,0.4
8261,60240,738482-909260,738237-187432,5.86,,0.483,2.070393374741201
8262,60245,738247-917763,737961-188167,5.47,,1.24,0.8064516129032259
8263,60248,738669-915288,738284-187919,5.62,,0.853,1.1723329425556859
8264,60254,739322-908386,739096-187307,5.62,,5.83,0.17152658662092624
8265,60256,739910-907577,739612-187257,7.33,,0.0149,67.11409395973155
8266,60258,740016-915212,739669-188038,7.3,,0.108,9.25925925925926
8267,60264,739027-912524,738790-187753,5.57,,1.71,0.5847953216374269
8268,60270,738349-922552,738075-188719,5.6,,2.42,0.4132231404958678
8269,60282,739896-931890,739609-189617,5.65,,0.74,1.3513513513513513
8270,60285,740142-934878,739799-189981,5.43,,1.48,0.6756756756756757
8271,60300,741482-924859,740988-189070,6.02,,0.11,9.090909090909092
8272,60303,740901-928316,740642-189318,5.39,,1.82,0.5494505494505494
8273,60322,742373-932157,742005-189755,6.19,,0.0929,10.764262648008613
8274,60331,741808-940963,741474-190538,5.75,,0.26,3.846153846153846
8275,60333,741530-941032,741193-190659,5.72,,1.18,0.8474576271186441
8276,60335,741156-941120,740784-190586,5.49,,4.07,0.24570024570024568
8277,60338,742061-946104,741669-191068,5.62,,1.02,0.9803921568627451
8278,60341,742444-939681,742157-190406,5.8,,0.173,5.780346820809249
8279,60342,742536-944586,742182-190933,5.75,,1.01,0.9900990099009901
8280,60347,743108-939295,742770-190461,5.48,,3.01,0.33222591362126247
8281,60351,743060-927076,742624-189244,6.38,,0.96,1.0416666666666667
8282,60354,743772-928869,743547-189207,6.14,,0.0557,17.953321364452425
8283,60357,744040-935996,743715-190062,5.72,,1.33,0.7518796992481203
8284,60360,744837-931881,744381-189706,5.77,,1.01,0.9900990099009901
8285,60377,744710-915191,744347-188071,5.35,,2.14,0.4672897196261682
8286,60380,742984-922430,742756-188674,5.42,,1.21,0.8264462809917356
8287,60381,742249-923079,741838-189030,6.72,,0.69,1.4492753623188408
8288,60383,742807-921253,742437-188616,5.44,,1.45,0.6896551724137931
8289,60386,742921-916163,742669-188096,5.81,,0.29,3.4482758620689657
8290,60387,742859-918509,742688-188284,5.72,,0.422,2.3696682464454977
8291,60390,743450-917017,743078-188181,5.56,,1.26,0.7936507936507936
8292,60394,743296-912276,742876-187788,6.32,,0.153,6.5359477124183005
8293,60397,743977-911080,743635-187657,6.16,,0.0592,16.89189189189189
8294,60399,744521-910637,744124-187661,6.14,,0.121,8.264462809917356
8295,60407,746483-914553,746129-187950,5.84,,1.19,0.8403361344537815
8296,60412,746250-910699,745756-187589,5.59,,0.648,1.5432098765432098
8297,60419,744847-906965,744465-187252,5.46,,1.17,0.8547008547008548
8298,60426,742967-910243,742607-187611,5.48,,1.3,0.7692307692307692
8299,60429,743109-906845,742750-187255,5.39,,1.78,0.5617977528089888
8300,60431,742406-907691,742129-187233,5.5,,3.1,0.3225806451612903
8301,60439,741393-909167,740931-187491,5.82,,2.19,0.4566210045662101
8302,60441,742014-905070,741693-186922,5.61,,2.89,0.3460207612456747
8303,60442,740738-912082,740483-187650,5.41,,1.97,0.5076142131979695
8304,60443,741702-914700,741328-187945,7.15,,0.485,2.061855670103093
8305,60451,740750-894704,740440-185856,5.84,,0.249,4.016064257028113
8306,60453,740234-895055,740048-185969,5.5,,1.09,0.9174311926605504
8307,60461,741958-896203,741697-186058,5.85,,0.537,1.8621973929236497
8308,60474,742621-898995,742381-186404,5.59,,1.19,0.8403361344537815
8309,60475,743227-896814,742916-186124,5.97,,0.47,2.127659574468085
8310,60481,743407-902252,742949-186810,5.44,,1.92,0.5208333333333334
8311,60495,748478-876037,748352-184244,5.6,,0.229,4.366812227074235
8312,60513,750490-892461,750162-185812,5.5,,0.623,1.6051364365971108
8313,60534,751735-897749,751486-186319,5.39,,1.13,0.8849557522123894
8314,60536,752076-896896,751672-186232,5.49,,1.35,0.7407407407407407
8315,60558,752808-888118,752561-185421,6.0,,0.0467,21.413276231263385
8316,60569,755008-882969,754866-184968,5.8,,2.24,0.4464285714285714
8317,60586,751715-867424,751438-183416,5.46,,1.5,0.6666666666666666
8318,60589,751306-866260,751071-183227,5.3,,5.6,0.17857142857142858
8319,60591,751144-868725,750720-183569,5.46,,0.379,2.638522427440633
8320,60627,754967-863312,754707-183100,5.96,,0.321,3.115264797507788
8321,60638,755132-877662,754848-184351,5.5,,0.962,1.0395010395010396
8322,60641,755880-872894,755639-183914,5.6,,0.467,2.141327623126338
8323,60644,755905-875440,755711-184206,5.51,,4.17,0.23980815347721823
8324,60652,756197-863679,755955-183003,5.41,,0.595,1.680672268907563
8325,60656,756490-860408,756239-182773,5.23,,8.28,0.12077294685990339
8326,60658,756342-864274,756172-183090,6.1,,0.0294,34.013605442176875
8327,60661,756400-867971,756304-183457,6.08,,0.114,8.771929824561402
8328,60663,756735-868950,756397-183669,6.06,,0.245,4.081632653061225
8329,60666,756326-873334,756239-183817,6.04,,0.0742,13.477088948787062
8330,60668,756731-881951,756352-184897,5.4,,0.846,1.1820330969267139
8331,60669,756024-881765,755872-184694,5.89,,3.86,0.2590673575129534
8332,60675,757262-870188,757030-183593,5.68,,1.69,0.591715976331361
8333,60678,756769-862509,756535-182945,5.29,,4.54,0.22026431718061673
8334,60686,756886-859409,756603-182473,6.27,,0.0186,53.763440860215056
8335,60687,757200-856067,756782-182298,6.26,,0.0838,11.933174224343675
8336,60690,757082-863928,757051-183114,5.62,,1.83,0.5464480874316939
8337,60694,758106-869185,757967-183538,5.77,,0.108,9.25925925925926
8338,60697,758639-872013,758309-183828,5.61,,0.449,2.2271714922048997
8339,60711,758173-858892,757849-182528,5.87,,0.248,4.032258064516129
8340,60727,758174-855692,757932-182228,5.31,,2.96,0.33783783783783783
8341,60739,758435-846389,758286-181360,5.59,,0.59,1.6949152542372883
8342,60742,757534-853236,757438-182074,5.43,,1.83,0.5464480874316939
8343,60746,758130-850319,757861-181804,5.44,,0.662,1.510574018126888
8344,60748,757945-847313,757708-181382,5.32,,6.8,0.14705882352941177
8345,60752,758685-841765,758252-180977,5.54,,0.388,2.5773195876288657
8346,60771,760209-840521,759948-180795,5.46,,1.88,0.5319148936170213
8347,60776,760849-836830,760670-180402,5.6,,0.356,2.808988764044944
8348,60792,762362-841980,762247-180939,5.51,,3.27,0.3058103975535168
8349,60793,762264-844346,762102-181229,5.34,,3.75,0.26666666666666666
8350,60797,763093-839141,762814-180743,5.84,,0.375,2.6666666666666665
8351,60815,762878-830519,762637-179913,5.32,,2.02,0.49504950495049505
8352,60843,763976-824919,763747-179258,5.4,,1.42,0.7042253521126761
8353,60854,761935-820225,761849-178844,5.37,,1.38,0.7246376811594204
8354,60863,761837-817955,761700-178540,5.37,,4.79,0.20876826722338204
8355,60865,762470-810616,762236-177955,5.61,,0.304,3.2894736842105265
8356,60886,763023-807037,762843-177448,5.5,,0.349,2.865329512893983
8357,60887,763233-809758,763071-177752,5.45,,0.459,2.178649237472767
8358,60889,763389-810582,763135-177913,5.43,,0.366,2.73224043715847
8359,60892,763798-810613,763608-177836,5.32,,1.1,0.9090909090909091
8360,60898,763490-804424,763418-177190,5.44,,0.243,4.11522633744856
8361,60916,761857-797781,761633-176456,5.25,,3.73,0.2680965147453083
8362,60919,762126-796883,761940-176376,5.32,,0.599,1.669449081803005
8363,60946,768798-765063,768106-173508,5.39,,0.0704,14.204545454545453
8364,60951,770102-755907,769848-172598,5.68,,0.222,4.504504504504505
8365,60955,768550-759073,768434-172723,6.12,,0.0553,18.083182640144663
8366,60958,769002-755242,768790-172385,5.41,,0.637,1.5698587127158556
8367,60959,768532-756552,768476-172477,5.99,,0.0321,31.152647975077883
8368,60961,768842-742911,768992-743954,5.58,,0.0778,12.853470437017997
8369,60968,768579-741315,768513-171065,5.33,,1.79,0.5586592178770949
8370,60969,768661-738423,768794-170640,5.39,,0.375,2.6666666666666665
8371,60975,768007-757922,767933-172669,5.4,,0.712,1.404494382022472
8372,60977,767998-756176,768009-172467,5.32,,1.37,0.7299270072992701
8373,60983,767295-767843,766986-173613,5.95,,0.0164,60.975609756097555
8374,60992,767356-760170,766985-172849,5.85,,0.0394,25.38071065989848
8375,60997,767745-751931,767787-172003,5.46,,0.36,2.7777777777777777
8376,61003,767015-748986,767082-172056,5.59,,0.653,1.5313935681470137
8377,61009,766469-779978,766471-174927,5.32,,1.43,0.6993006993006994
8378,61015,766570-782735,766437-783345,5.3,,3.61,0.2770083102493075
8379,61046,764705-780119,764718-174576,5.55,,0.255,3.9215686274509802
8380,61048,764172-781774,764099-175168,5.49,,0.377,2.6525198938992043
8381,61063,761597-794954,761449-176274,5.28,,4.85,0.2061855670103093
8382,61069,761703-785241,761321-175397,12.4,,0.0914,10.940919037199125
8383,61071,762180-784606,762014-175073,5.51,,0.0936,10.683760683760683
8384,61086,764053-772206,763857-174017,5.32,,2.02,0.49504950495049505
8385,61088,762944-765240,763031-173609,11.6,,0.0457,21.88183807439825
8386,61089,763448-768349,763240-173460,5.58,,0.178,5.617977528089888
8387,61101,763363-758560,763202-172948,12.3,,0.0173,57.80346820809249
8388,61106,764278-752282,764238-172052,12.3,,0.0214,46.728971962616825
8389,61110,764648-750295,764441-171971,6.38,,0.00388,257.73195876288656
8390,61111,764778-752041,764631-171896,5.72,,0.246,4.065040650406504
8391,61118,765454-763288,765268-173033,5.38,,0.478,2.092050209205021
8392,61119,765758-761336,765466-172899,5.34,,0.577,1.733102253032929
8393,61121,765186-753329,764940-172132,5.58,,0.171,5.847953216374268
8394,61130,765024-749509,764928-171612,5.38,,0.797,1.2547051442910915
8395,61133,765015-746529,764888-171488,6.29,,0.0104,96.15384615384616
8396,61136,765325-743509,765215-171138,5.67,,0.0369,27.100271002710027
8397,61137,765490-743963,765317-171239,5.66,,0.221,4.524886877828054
8398,61143,766182-744520,765936-171459,5.46,,1.87,0.53475935828877
8399,61146,765489-739626,765383-170867,6.25,,0.0131,76.33587786259541
8400,61150,765450-736506,765386-170521,12.1,,0.0912,10.964912280701753
8401,61151,765725-733728,765616-170348,12.1,,0.0401,24.93765586034913
8402,61153,766230-736182,765824-170238,18.0,,1.77,0.5649717514124294
8403,61157,766782-728798,766407-170182,15.3,48.0,4.01,0.24937655860349128
8404,61158,766971-735652,766759-170353,5.46,,0.438,2.2831050228310503
8405,61162,767171-734087,766999-170233,5.31,,1.44,0.6944444444444444
8406,61163,767311-729826,767185-169773,5.56,,0.179,5.58659217877095
8407,61172,764192-795488,764039-176327,5.27,,2.49,0.4016064257028112
8408,61176,749976-886864,749769-185313,5.5,,2.33,0.4291845493562232
8409,61178,762726-808128,762571-177523,5.27,,3.36,0.2976190476190476
8410,61186,751993-886556,751631-185384,5.47,,0.398,2.5125628140703515
8411,61192,753520-806966,753314-177416,5.14,,3.6,0.2777777777777778
8412,61195,755756-631958,755722-159910,5.26,,0.33,3.0303030303030303
8413,61199,749570-821448,749497-178699,5.12,,2.09,0.47846889952153115
8414,61200,749750-819749,749608-178647,5.19,,0.412,2.4271844660194177
8415,61211,747493-906418,747217-187135,5.96,,0.944,1.0593220338983051
8416,61225,747602-890206,747328-185475,6.44,,0.0206,48.543689320388346
8417,61233,748000-886207,747691-185200,5.57,,1.41,0.7092198581560284
8418,61253,748305-894673,748024-186049,6.4,,0.058,17.241379310344826
8419,61260,749187-895544,748879-186113,5.67,,0.613,1.6313213703099512
8420,61280,744903-897950,744631-186334,5.56,,1.58,0.6329113924050632
8421,61298,734052-907297,733742-187093,5.23,,6.12,0.16339869281045752
8422,61299,733960-906068,733572-187109,5.37,,3.09,0.3236245954692557
8423,61307,734020-902802,733668-186641,5.3,,1.94,0.5154639175257733
8424,61311,734597-884997,734312-184737,6.2,,0.0298,33.557046979865774
8425,61314,737307-871379,737175-183454,5.26,,1.84,0.5434782608695652
8426,61316,734862-880437,734561-184581,5.36,,1.33,0.7518796992481203
8427,61320,735402-866001,735186-183086,5.31,,1.47,0.6802721088435374
8428,61321,735141-865632,734728-183013,5.35,,1.4,0.7142857142857143
8429,61326,737289-827923,737327-179215,5.41,,0.361,2.770083102493075
8430,61327,745178-774518,745142-173978,5.26,,1.81,0.5524861878453039
8431,61334,745214-751160,745193-171710,5.22,,10.3,0.0970873786407767
8432,61335,748266-765053,748278-173026,5.13,,1.65,0.6060606060606061
8433,61339,750823-684784,750825-165121,5.56,,0.00825,121.2121212121212
8434,61345,748957-767570,748813-173395,5.26,,0.624,1.6025641025641026
8435,61352,733291-871730,732947-183539,5.29,,2.02,0.49504950495049505
8436,61353,750240-721496,750160-168627,5.09,,2.07,0.48309178743961356
8437,61354,749958-718087,750023-168533,5.09,,2.19,0.4566210045662101
8438,61357,753909-646148,754007-161285,5.18,,0.208,4.8076923076923075
